,age_range,audience_without_interest,country_code,country_name,ihme_prevalence,interest,interest_audience,interest_relative_audience,is_developed,is_english,statistic
285,40-44,590000,AE,United Arab Emirates,9.27775291933,Smoking,3800,0.0064406779661,False,True,smoking
286,45-49,370000,AE,United Arab Emirates,8.43931125275,Smoking,2400,0.00648648648649,False,True,smoking
287,50-54,190000,AE,United Arab Emirates,8.76992643162,Smoking,1400,0.00736842105263,False,True,smoking
288,55-59,120000,AE,United Arab Emirates,10.3194059403,Smoking,880,0.00733333333333,False,True,smoking
289,60-64,54000,AE,United Arab Emirates,10.3202418771,Smoking,330,0.00611111111111,False,True,smoking
290,15-19,410000,YE,Yemen,0.473571594963,Smoking,6500,0.0158536585366,False,False,smoking
291,20-24,480000,YE,Yemen,3.61304773473,Smoking,14000,0.0291666666667,False,False,smoking
292,25-29,460000,YE,Yemen,9.75303791865,Smoking,14000,0.0304347826087,False,False,smoking
293,30-34,300000,YE,Yemen,11.0214549557,Smoking,9800,0.0326666666667,False,False,smoking
294,35-39,170000,YE,Yemen,18.367464621,Smoking,6500,0.0382352941176,False,False,smoking
295,40-44,81000,YE,Yemen,24.1594095822,Smoking,3400,0.041975308642,False,False,smoking
296,45-49,48000,YE,Yemen,20.3576035595,Smoking,2000,0.0416666666667,False,False,smoking
297,50-54,22000,YE,Yemen,16.3132977484,Smoking,1100,0.05,False,False,smoking
298,55-59,14000,YE,Yemen,15.0278893724,Smoking,670,0.0478571428571,False,False,smoking
299,60-64,6500,YE,Yemen,13.6859017535,Smoking,340,0.0523076923077,False,False,smoking
300,15-19,4400000,DZ,Algeria,0.904127450977,Tobacco,38000,0.00863636363636,False,False,smoking
301,20-24,4500000,DZ,Algeria,5.05015189495,Tobacco,65000,0.0144444444444,False,False,smoking
302,25-29,3600000,DZ,Algeria,9.74156200686,Tobacco,44000,0.0122222222222,False,False,smoking
303,30-34,2300000,DZ,Algeria,10.3770574669,Tobacco,24000,0.0104347826087,False,False,smoking
304,35-39,1400000,DZ,Algeria,8.7901690787,Tobacco,15000,0.0107142857143,False,False,smoking
305,40-44,720000,DZ,Algeria,12.3725781923,Tobacco,8000,0.0111111111111,False,False,smoking
306,45-49,470000,DZ,Algeria,10.7567023626,Tobacco,5700,0.0121276595745,False,False,smoking
307,50-54,280000,DZ,Algeria,9.47193384963,Tobacco,3200,0.0114285714286,False,False,smoking
308,55-59,150000,DZ,Algeria,9.25429192553,Tobacco,1700,0.0113333333333,False,False,smoking
309,60-64,91000,DZ,Algeria,8.81483445152,Tobacco,1000,0.010989010989,False,False,smoking
310,15-19,88000,BH,Bahrain,0.813736195568,Tobacco,100,0.00113636363636,False,False,smoking
311,20-24,130000,BH,Bahrain,4.47599270588,Tobacco,500,0.00384615384615,False,False,smoking
312,25-29,210000,BH,Bahrain,10.6434926909,Tobacco,570,0.00271428571429,False,False,smoking
313,30-34,170000,BH,Bahrain,11.0215941829,Tobacco,320,0.00188235294118,False,False,smoking
314,35-39,120000,BH,Bahrain,11.4731287546,Tobacco,170,0.00141666666667,False,False,smoking
315,40-44,73000,BH,Bahrain,13.392241656,Tobacco,100,0.0013698630137,False,False,smoking
316,45-49,49000,BH,Bahrain,11.0755546008,Tobacco,50,0.00102040816327,False,False,smoking
317,50-54,27000,BH,Bahrain,9.29258182538,Tobacco,0,0.0,False,False,smoking
318,55-59,16000,BH,Bahrain,9.79765328411,Tobacco,30,0.001875,False,False,smoking
319,60-64,7200,BH,Bahrain,9.69795439791,Tobacco,0,0.0,False,False,smoking
320,15-19,8600000,EG,Egypt,0.421103518418,Tobacco,49000,0.0056976744186,False,False,smoking
321,20-24,7200000,EG,Egypt,5.21565234608,Tobacco,90000,0.0125,False,False,smoking
322,25-29,5800000,EG,Egypt,14.4308803789,Tobacco,63000,0.0108620689655,False,False,smoking
323,30-34,4300000,EG,Egypt,13.7345586984,Tobacco,41000,0.00953488372093,False,False,smoking
324,35-39,2900000,EG,Egypt,20.2526012233,Tobacco,25000,0.00862068965517,False,False,smoking
325,40-44,1700000,EG,Egypt,22.5736346123,Tobacco,14000,0.00823529411765,False,False,smoking
326,45-49,1100000,EG,Egypt,18.6408963048,Tobacco,10000,0.00909090909091,False,False,smoking
327,50-54,810000,EG,Egypt,16.0574126185,Tobacco,7800,0.00962962962963,False,False,smoking
328,55-59,550000,EG,Egypt,15.8209244409,Tobacco,4000,0.00727272727273,False,False,smoking
329,60-64,340000,EG,Egypt,13.9985325317,Tobacco,1700,0.005,False,False,smoking
330,15-19,3600000,IQ,Iraq,0.672097712478,Tobacco,35000,0.00972222222222,False,False,smoking
331,20-24,3300000,IQ,Iraq,4.97805772396,Tobacco,63000,0.0190909090909,False,False,smoking
332,25-29,2800000,IQ,Iraq,10.8308256609,Tobacco,49000,0.0175,False,False,smoking
333,30-34,1700000,IQ,Iraq,15.4922586138,Tobacco,26000,0.0152941176471,False,False,smoking
334,35-39,1200000,IQ,Iraq,26.1193743792,Tobacco,16000,0.0133333333333,False,False,smoking
335,40-44,730000,IQ,Iraq,31.8728382126,Tobacco,9600,0.0131506849315,False,False,smoking
336,45-49,550000,IQ,Iraq,27.5222747723,Tobacco,7000,0.0127272727273,False,False,smoking
337,50-54,310000,IQ,Iraq,20.3455662267,Tobacco,4300,0.0138709677419,False,False,smoking
338,55-59,190000,IQ,Iraq,18.7930974341,Tobacco,2500,0.0131578947368,False,False,smoking
339,60-64,110000,IQ,Iraq,17.3741764375,Tobacco,1000,0.00909090909091,False,False,smoking
340,15-19,1000000,JO,Jordan,1.00642159698,Tobacco,7400,0.0074,False,False,smoking
341,20-24,1200000,JO,Jordan,8.62238695817,Tobacco,26000,0.0216666666667,False,False,smoking
342,25-29,890000,JO,Jordan,17.3880272049,Tobacco,15000,0.0168539325843,False,False,smoking
343,30-34,580000,JO,Jordan,17.1093987649,Tobacco,7700,0.013275862069,False,False,smoking
344,35-39,440000,JO,Jordan,18.754263178,Tobacco,4700,0.0106818181818,False,False,smoking
345,40-44,290000,JO,Jordan,25.0552626254,Tobacco,2900,0.01,False,False,smoking
346,45-49,230000,JO,Jordan,23.4748393837,Tobacco,2200,0.0095652173913,False,False,smoking
347,50-54,150000,JO,Jordan,20.5863028594,Tobacco,1800,0.012,False,False,smoking
348,55-59,86000,JO,Jordan,17.9681881932,Tobacco,1200,0.0139534883721,False,False,smoking
349,60-64,49000,JO,Jordan,16.2584461377,Tobacco,710,0.0144897959184,False,False,smoking
350,15-19,240000,KW,Kuwait,1.7707029263,Tobacco,300,0.00125,False,True,smoking
351,20-24,280000,KW,Kuwait,8.66518131515,Tobacco,940,0.00335714285714,False,True,smoking
352,25-29,590000,KW,Kuwait,18.0517011255,Tobacco,1600,0.00271186440678,False,True,smoking
353,30-34,530000,KW,Kuwait,20.6076914707,Tobacco,1100,0.00207547169811,False,True,smoking
354,35-39,400000,KW,Kuwait,17.9669326801,Tobacco,700,0.00175,False,True,smoking
355,40-44,240000,KW,Kuwait,11.7871699065,Tobacco,350,0.00145833333333,False,True,smoking
356,45-49,150000,KW,Kuwait,11.2886134336,Tobacco,240,0.0016,False,True,smoking
357,50-54,80000,KW,Kuwait,10.34199313,Tobacco,120,0.0015,False,True,smoking
358,55-59,44000,KW,Kuwait,10.1843130454,Tobacco,70,0.00159090909091,False,True,smoking
359,60-64,22000,KW,Kuwait,9.52619776978,Tobacco,30,0.00136363636364,False,True,smoking
360,15-19,580000,LB,Lebanon,0.863642357605,Tobacco,3300,0.00568965517241,False,True,smoking
361,20-24,620000,LB,Lebanon,7.45744278348,Tobacco,5400,0.00870967741935,False,True,smoking
362,25-29,570000,LB,Lebanon,16.7028789908,Tobacco,4100,0.00719298245614,False,True,smoking
363,30-34,410000,LB,Lebanon,15.5682758503,Tobacco,2400,0.00585365853659,False,True,smoking
364,35-39,310000,LB,Lebanon,25.3670147461,Tobacco,1800,0.0058064516129,False,True,smoking
365,40-44,210000,LB,Lebanon,36.0716360138,Tobacco,1300,0.00619047619048,False,True,smoking
366,45-49,180000,LB,Lebanon,38.3869311948,Tobacco,1100,0.00611111111111,False,True,smoking
367,50-54,130000,LB,Lebanon,33.918906377,Tobacco,870,0.00669230769231,False,True,smoking
368,55-59,88000,LB,Lebanon,32.2969133993,Tobacco,630,0.00715909090909,False,True,smoking
369,60-64,49000,LB,Lebanon,28.7798316943,Tobacco,370,0.00755102040816,False,True,smoking
370,15-19,570000,LY,Libya,0.396608564473,Tobacco,3500,0.00614035087719,False,False,smoking
371,20-24,630000,LY,Libya,2.20940162478,Tobacco,5900,0.00936507936508,False,False,smoking
372,25-29,640000,LY,Libya,7.62071140865,Tobacco,5000,0.0078125,False,False,smoking
373,30-34,460000,LY,Libya,13.5633014946,Tobacco,3400,0.00739130434783,False,False,smoking
374,35-39,340000,LY,Libya,17.3261169515,Tobacco,2200,0.00647058823529,False,False,smoking
375,40-44,210000,LY,Libya,27.9060503814,Tobacco,1200,0.00571428571429,False,False,smoking
376,45-49,150000,LY,Libya,28.2566331822,Tobacco,830,0.00553333333333,False,False,smoking
377,50-54,78000,LY,Libya,22.4701415317,Tobacco,430,0.00551282051282,False,False,smoking
378,55-59,43000,LY,Libya,20.0334275973,Tobacco,210,0.00488372093023,False,False,smoking
379,60-64,20000,LY,Libya,19.3698830039,Tobacco,60,0.003,False,False,smoking
380,15-19,3700000,MA,Morocco,0.315043785721,Tobacco,52000,0.0140540540541,False,False,smoking
381,20-24,3400000,MA,Morocco,2.13105009071,Tobacco,63000,0.0185294117647,False,False,smoking
382,25-29,2400000,MA,Morocco,5.99096768794,Tobacco,36000,0.015,False,False,smoking
383,30-34,1800000,MA,Morocco,8.72180456981,Tobacco,26000,0.0144444444444,False,False,smoking
384,35-39,930000,MA,Morocco,17.6917351061,Tobacco,15000,0.0161290322581,False,False,smoking
385,40-44,540000,MA,Morocco,26.2372603626,Tobacco,7800,0.0144444444444,False,False,smoking
386,45-49,390000,MA,Morocco,25.7237009801,Tobacco,4900,0.0125641025641,False,False,smoking
387,50-54,230000,MA,Morocco,21.1791137124,Tobacco,3000,0.0130434782609,False,False,smoking
388,55-59,160000,MA,Morocco,17.9317920251,Tobacco,2000,0.0125,False,False,smoking
389,60-64,93000,MA,Morocco,13.7799669156,Tobacco,1100,0.0118279569892,False,False,smoking
390,15-19,210000,OM,Oman,0.406697856081,Tobacco,130,0.000619047619048,False,True,smoking
391,20-24,280000,OM,Oman,2.94952076045,Tobacco,520,0.00185714285714,False,True,smoking
392,25-29,430000,OM,Oman,6.69722941555,Tobacco,700,0.00162790697674,False,True,smoking
393,30-34,310000,OM,Oman,13.5588494083,Tobacco,360,0.00116129032258,False,True,smoking
394,35-39,190000,OM,Oman,9.29209265683,Tobacco,220,0.00115789473684,False,True,smoking
395,40-44,100000,OM,Oman,6.53945148423,Tobacco,120,0.0012,False,True,smoking
396,45-49,62000,OM,Oman,6.86902068004,Tobacco,50,0.000806451612903,False,True,smoking
397,50-54,30000,OM,Oman,7.22953346917,Tobacco,30,0.001,False,True,smoking
398,55-59,16000,OM,Oman,6.9582335049,Tobacco,0,0.0,False,True,smoking
399,60-64,7400,OM,Oman,6.03419951388,Tobacco,0,0.0,False,True,smoking
400,15-19,240000,QA,Qatar,0.65610438745,Tobacco,230,0.000958333333333,False,True,smoking
401,20-24,420000,QA,Qatar,5.18787207097,Tobacco,1300,0.00309523809524,False,True,smoking
402,25-29,600000,QA,Qatar,9.97634502636,Tobacco,1900,0.00316666666667,False,True,smoking
403,30-34,480000,QA,Qatar,15.7297025148,Tobacco,1300,0.00270833333333,False,True,smoking
404,35-39,330000,QA,Qatar,12.3897670952,Tobacco,740,0.00224242424242,False,True,smoking
405,40-44,180000,QA,Qatar,9.15575158475,Tobacco,350,0.00194444444444,False,True,smoking
406,45-49,110000,QA,Qatar,9.76020929885,Tobacco,180,0.00163636363636,False,True,smoking
407,50-54,53000,QA,Qatar,8.2563767435,Tobacco,100,0.00188679245283,False,True,smoking
408,55-59,28000,QA,Qatar,9.31451691521,Tobacco,50,0.00178571428571,False,True,smoking
409,60-64,13000,QA,Qatar,9.05309582873,Tobacco,30,0.00230769230769,False,True,smoking
410,15-19,2100000,SA,Saudi Arabia,0.668350859572,Tobacco,6200,0.00295238095238,False,True,smoking
411,20-24,2400000,SA,Saudi Arabia,3.78345226907,Tobacco,11000,0.00458333333333,False,True,smoking
412,25-29,3900000,SA,Saudi Arabia,13.5006264431,Tobacco,18000,0.00461538461538,False,True,smoking
413,30-34,2800000,SA,Saudi Arabia,17.3381014034,Tobacco,12000,0.00428571428571,False,True,smoking
414,35-39,1900000,SA,Saudi Arabia,14.2783984977,Tobacco,7600,0.004,False,True,smoking
415,40-44,960000,SA,Saudi Arabia,10.2767380763,Tobacco,3800,0.00395833333333,False,True,smoking
416,45-49,650000,SA,Saudi Arabia,11.1598191967,Tobacco,2600,0.004,False,True,smoking
417,50-54,370000,SA,Saudi Arabia,9.37340709423,Tobacco,1400,0.00378378378378,False,True,smoking
418,55-59,230000,SA,Saudi Arabia,8.75527719563,Tobacco,850,0.00369565217391,False,True,smoking
419,60-64,110000,SA,Saudi Arabia,8.71388485495,Tobacco,360,0.00327272727273,False,True,smoking
420,15-19,1200000,TN,Tunisia,0.795086548223,Tobacco,6900,0.00575,False,False,smoking
421,20-24,1400000,TN,Tunisia,5.15627900231,Tobacco,12000,0.00857142857143,False,False,smoking
422,25-29,1200000,TN,Tunisia,14.0444721646,Tobacco,11000,0.00916666666667,False,False,smoking
423,30-34,880000,TN,Tunisia,14.3051202384,Tobacco,7200,0.00818181818182,False,False,smoking
424,35-39,560000,TN,Tunisia,24.2965355837,Tobacco,5600,0.01,False,False,smoking
425,40-44,330000,TN,Tunisia,34.0097100566,Tobacco,3500,0.0106060606061,False,False,smoking
426,45-49,240000,TN,Tunisia,34.2073978945,Tobacco,3000,0.0125,False,False,smoking
427,50-54,160000,TN,Tunisia,28.1888938352,Tobacco,3300,0.020625,False,False,smoking
428,55-59,100000,TN,Tunisia,26.7319004003,Tobacco,2600,0.026,False,False,smoking
429,60-64,66000,TN,Tunisia,25.5504455889,Tobacco,2100,0.0318181818182,False,False,smoking
430,15-19,650000,AE,United Arab Emirates,0.906055242972,Tobacco,1200,0.00184615384615,False,True,smoking
431,20-24,1200000,AE,United Arab Emirates,6.47301210174,Tobacco,6200,0.00516666666667,False,True,smoking
432,25-29,2000000,AE,United Arab Emirates,9.77980259465,Tobacco,8800,0.0044,False,True,smoking
433,30-34,1600000,AE,United Arab Emirates,16.0674389439,Tobacco,5800,0.003625,False,True,smoking
434,35-39,1100000,AE,United Arab Emirates,12.3366793135,Tobacco,3400,0.00309090909091,False,True,smoking
435,40-44,590000,AE,United Arab Emirates,9.27775291933,Tobacco,1700,0.0028813559322,False,True,smoking
436,45-49,370000,AE,United Arab Emirates,8.43931125275,Tobacco,1100,0.00297297297297,False,True,smoking
437,50-54,190000,AE,United Arab Emirates,8.76992643162,Tobacco,660,0.00347368421053,False,True,smoking
438,55-59,120000,AE,United Arab Emirates,10.3194059403,Tobacco,380,0.00316666666667,False,True,smoking
439,60-64,54000,AE,United Arab Emirates,10.3202418771,Tobacco,160,0.00296296296296,False,True,smoking
440,15-19,410000,YE,Yemen,0.473571594963,Tobacco,330,0.00080487804878,False,False,smoking
441,20-24,480000,YE,Yemen,3.61304773473,Tobacco,830,0.00172916666667,False,False,smoking
442,25-29,460000,YE,Yemen,9.75303791865,Tobacco,1200,0.00260869565217,False,False,smoking
443,30-34,300000,YE,Yemen,11.0214549557,Tobacco,990,0.0033,False,False,smoking
444,35-39,170000,YE,Yemen,18.367464621,Tobacco,800,0.00470588235294,False,False,smoking
445,40-44,81000,YE,Yemen,24.1594095822,Tobacco,470,0.0058024691358,False,False,smoking
446,45-49,48000,YE,Yemen,20.3576035595,Tobacco,250,0.00520833333333,False,False,smoking
447,50-54,22000,YE,Yemen,16.3132977484,Tobacco,140,0.00636363636364,False,False,smoking
448,55-59,14000,YE,Yemen,15.0278893724,Tobacco,90,0.00642857142857,False,False,smoking
449,60-64,6500,YE,Yemen,13.6859017535,Tobacco,30,0.00461538461538,False,False,smoking
450,15-19,4400000,DZ,Algeria,0.904127450977,Tobacco smoking,7300,0.00165909090909,False,False,smoking
451,20-24,4500000,DZ,Algeria,5.05015189495,Tobacco smoking,12000,0.00266666666667,False,False,smoking
452,25-29,3600000,DZ,Algeria,9.74156200686,Tobacco smoking,10000,0.00277777777778,False,False,smoking
453,30-34,2300000,DZ,Algeria,10.3770574669,Tobacco smoking,11000,0.00478260869565,False,False,smoking
454,35-39,1400000,DZ,Algeria,8.7901690787,Tobacco smoking,6600,0.00471428571429,False,False,smoking
455,40-44,720000,DZ,Algeria,12.3725781923,Tobacco smoking,3400,0.00472222222222,False,False,smoking
456,45-49,470000,DZ,Algeria,10.7567023626,Tobacco smoking,1900,0.00404255319149,False,False,smoking
457,50-54,280000,DZ,Algeria,9.47193384963,Tobacco smoking,1200,0.00428571428571,False,False,smoking
458,55-59,150000,DZ,Algeria,9.25429192553,Tobacco smoking,490,0.00326666666667,False,False,smoking
459,60-64,91000,DZ,Algeria,8.81483445152,Tobacco smoking,110,0.00120879120879,False,False,smoking
460,15-19,88000,BH,Bahrain,0.813736195568,Tobacco smoking,30,0.000340909090909,False,False,smoking
461,20-24,130000,BH,Bahrain,4.47599270588,Tobacco smoking,140,0.00107692307692,False,False,smoking
462,25-29,210000,BH,Bahrain,10.6434926909,Tobacco smoking,230,0.00109523809524,False,False,smoking
463,30-34,170000,BH,Bahrain,11.0215941829,Tobacco smoking,190,0.00111764705882,False,False,smoking
464,35-39,120000,BH,Bahrain,11.4731287546,Tobacco smoking,160,0.00133333333333,False,False,smoking
465,40-44,73000,BH,Bahrain,13.392241656,Tobacco smoking,110,0.00150684931507,False,False,smoking
466,45-49,49000,BH,Bahrain,11.0755546008,Tobacco smoking,90,0.00183673469388,False,False,smoking
467,50-54,27000,BH,Bahrain,9.29258182538,Tobacco smoking,60,0.00222222222222,False,False,smoking
468,55-59,16000,BH,Bahrain,9.79765328411,Tobacco smoking,30,0.001875,False,False,smoking
469,60-64,7200,BH,Bahrain,9.69795439791,Tobacco smoking,0,0.0,False,False,smoking
470,15-19,8600000,EG,Egypt,0.421103518418,Tobacco smoking,18000,0.00209302325581,False,False,smoking
471,20-24,7200000,EG,Egypt,5.21565234608,Tobacco smoking,60000,0.00833333333333,False,False,smoking
472,25-29,5800000,EG,Egypt,14.4308803789,Tobacco smoking,57000,0.0098275862069,False,False,smoking
473,30-34,4300000,EG,Egypt,13.7345586984,Tobacco smoking,53000,0.0123255813953,False,False,smoking
474,35-39,2900000,EG,Egypt,20.2526012233,Tobacco smoking,35000,0.0120689655172,False,False,smoking
475,40-44,1700000,EG,Egypt,22.5736346123,Tobacco smoking,23000,0.0135294117647,False,False,smoking
476,45-49,1100000,EG,Egypt,18.6408963048,Tobacco smoking,12000,0.0109090909091,False,False,smoking
477,50-54,810000,EG,Egypt,16.0574126185,Tobacco smoking,4100,0.00506172839506,False,False,smoking
478,55-59,550000,EG,Egypt,15.8209244409,Tobacco smoking,2300,0.00418181818182,False,False,smoking
479,60-64,340000,EG,Egypt,13.9985325317,Tobacco smoking,1300,0.00382352941176,False,False,smoking
480,15-19,3600000,IQ,Iraq,0.672097712478,Tobacco smoking,26000,0.00722222222222,False,False,smoking
481,20-24,3300000,IQ,Iraq,4.97805772396,Tobacco smoking,57000,0.0172727272727,False,False,smoking
482,25-29,2800000,IQ,Iraq,10.8308256609,Tobacco smoking,60000,0.0214285714286,False,False,smoking
483,30-34,1700000,IQ,Iraq,15.4922586138,Tobacco smoking,45000,0.0264705882353,False,False,smoking
484,35-39,1200000,IQ,Iraq,26.1193743792,Tobacco smoking,38000,0.0316666666667,False,False,smoking
485,40-44,730000,IQ,Iraq,31.8728382126,Tobacco smoking,26000,0.0356164383562,False,False,smoking
486,45-49,550000,IQ,Iraq,27.5222747723,Tobacco smoking,19000,0.0345454545455,False,False,smoking
487,50-54,310000,IQ,Iraq,20.3455662267,Tobacco smoking,11000,0.0354838709677,False,False,smoking
488,55-59,190000,IQ,Iraq,18.7930974341,Tobacco smoking,6400,0.0336842105263,False,False,smoking
489,60-64,110000,IQ,Iraq,17.3741764375,Tobacco smoking,3100,0.0281818181818,False,False,smoking
490,15-19,1000000,JO,Jordan,1.00642159698,Tobacco smoking,2600,0.0026,False,False,smoking
491,20-24,1200000,JO,Jordan,8.62238695817,Tobacco smoking,4800,0.004,False,False,smoking
492,25-29,890000,JO,Jordan,17.3880272049,Tobacco smoking,2800,0.00314606741573,False,False,smoking
